game_id,date,away_team,away_team_seo,away_score,home_team,home_team_seo,home_score,total_points,home_win
6533962,2025-11-26,Boise St.,boise-st,102,Chaminade,chaminade,76,178,False
6504260,2025-11-26,Oral Roberts,oral-roberts,62,Rice,rice,81,143,True
6503571,2025-11-26,UIC,ill-chicago,74,Robert Morris,robert-morris,88,162,True
6504271,2025-11-26,Worcester St.,worcester-st,53,Holy Cross,holy-cross,77,130,True
6505349,2025-11-26,UNC Greensboro,unc-greensboro,71,Miami (OH),miami-oh,82,153,True
6505575,2025-11-26,St. Mary's (MD),st-marys-md,61,Howard,howard,115,176,True
6506033,2025-11-26,Omaha,neb-omaha,61,FIU,fiu,74,135,True
6534115,2025-11-26,Loyola Chicago,loyola-chicago,51,San Jose St.,san-jose-st,63,114,True
6505848,2025-11-26,VCU,vcu,78,South Fla.,south-fla,66,144,False
6533963,2025-11-26,Southern California,southern-california,88,Arizona St.,arizona-st,75,163,False
6534052,2025-11-26,Liberty,liberty,64,Bradley,bradley,74,138,True
6502162,2025-11-26,Southern Ind.,southern-ind,64,Valparaiso,valparaiso,56,120,False
6502690,2025-11-26,Texas Lutheran,texas-lutheran,55,UIW,uiw,117,172,True
6503544,2025-11-26,Georgia St.,georgia-st,58,New Mexico St.,new-mexico-st,77,135,True
6505703,2025-11-26,Jacksonville St.,jacksonville-st,43,North Dakota St.,north-dakota-st,56,99,True
6533926,2025-11-26,Notre Dame,notre-dame,56,Houston,houston,66,122,True
6501154,2025-11-26,Harvard,harvard,60,Boston College,boston-college,73,133,True
6502345,2025-11-26,Wofford,wofford,83,Northern Ky.,northern-ky,93,176,True
6502018,2025-11-26,App State,appalachian-st,67,Mercer,mercer,75,142,True
6501207,2025-11-26,Army West Point,army,81,FDU,fdu,73,154,False
6505292,2025-11-26,Misericordia,misericordia,70,Cornell,cornell,114,184,True
6501652,2025-11-26,UNLV,unlv,76,Alabama,alabama,115,191,True
6501495,2025-11-26,Grand Canyon,grand-canyon,68,Utah,utah,58,126,False
6501124,2025-11-26,Mercy,mercy,61,Bryant,bryant,87,148,True
6503757,2025-11-26,Bowling Green,bowling-green,81,VMI,vmi,48,129,False
6533937,2025-11-26,Saint Francis,st-francis-pa,64,Troy,troy,74,138,True
6502248,2025-11-26,Western Ky.,western-ky,78,Vanderbilt,vanderbilt,83,161,True
6534051,2025-11-26,Towson,towson,73,UC San Diego,uc-san-diego,87,160,True
6533938,2025-11-26,Belmont,belmont,87,Toledo,toledo,72,159,False
6534207,2025-11-26,UMass Lowell,umass-lowell,75,Stonehill,stonehill,64,139,False
6501229,2025-11-26,Brown,brown,59,New Hampshire,new-hampshire,47,106,False
6503764,2025-11-26,New Orleans,new-orleans,50,Texas Tech,texas-tech,82,132,True
6505090,2025-11-26,Columbia Int'l,columbia-international,50,Presbyterian,presbyterian,93,143,True
6533930,2025-11-26,Syracuse,syracuse,64,Iowa St.,iowa-st,95,159,True
6501699,2025-11-26,Buffalo,buffalo,73,Bucknell,bucknell,71,144,False
6503821,2025-11-26,Navy,navy,84,Gardner-Webb,gardner-webb,51,135,False
6505831,2025-11-26,Lipscomb,lipscomb,90,Marshall,marshall,67,157,False
6502852,2025-11-26,Indiana St.,indiana-st,73,Louisiana Tech,louisiana-tech,75,148,True
6504029,2025-11-26,South Dakota St.,south-dakota-st,52,UC Irvine,uc-irvine,64,116,True
6530535,2025-11-26,Biblical Stud. (TX),biblical-stud-tx,44,Texas Southern,texas-southern,102,146,True
6534054,2025-11-26,Rhode Island,rhode-island,90,Temple,temple,75,165,False
6502827,2025-11-26,Southeast Mo. St.,southeast-mo-st,72,Northern Ariz.,northern-ariz,79,151,True
6506320,2025-11-26,Southern Ill.,southern-ill,58,Memphis,memphis,74,132,True
6533932,2025-11-26,St. John's (NY),st-johns-ny,74,Auburn,auburn,85,159,True
6502812,2025-11-26,Denver,denver,59,Wyoming,wyoming,101,160,True
6501344,2025-11-26,Alabama St.,alabama-st,87,New Mexico,new-mexico,93,180,True
6501630,2025-11-26,Wichita St.,wichita-st,65,Saint Mary's (CA),st-marys-ca,70,135,True
6502777,2025-11-26,CSUN,cal-st-northridge,64,Idaho,idaho,78,142,True
6503344,2025-11-26,NJIT,njit,47,Louisville,louisville,104,151,True
6533928,2025-11-26,Gonzaga,gonzaga,61,Michigan,michigan,101,162,True
6533961,2025-11-26,NC State,north-carolina-st,97,Texas,texas,102,199,True
6534118,2025-11-26,Grand Canyon,grand-canyon,46,Iowa,iowa,59,105,True
6501674,2025-11-26,Long Beach St.,long-beach-st,73,Portland,portland,93,166,True
6534116,2025-11-26,UNI,uni,60,Tulsa,tulsa,63,123,True
6534117,2025-11-26,Pepperdine,pepperdine,53,Fresno St.,fresno-st,76,129,True
6501011,2025-11-26,Idaho St.,idaho-st,81,Sam Houston,sam-houston-st,84,165,True
6531337,2025-11-26,Central St. (OH),central-st-oh,80,Duquesne,duquesne,101,181,True
6504532,2025-11-26,Colorado St.,colorado-st,64,Virginia Tech,virginia-tech,66,130,True
6505961,2025-11-26,Wagner,wagner,103,Manhattan,manhattan,101,204,False
6534053,2025-11-26,Vermont,vermont,79,Princeton,princeton,74,153,False
6533964,2025-11-26,Seton Hall,seton-hall,75,Washington St.,washington-st,61,136,False
6502368,2025-11-26,Northern Colo.,northern-colo,71,Air Force,air-force,53,124,False
6505805,2025-11-26,Samford,samford,45,Utah Valley,utah-valley,89,134,True
6533931,2025-11-26,Baylor,baylor,91,San Diego St.,san-diego-st,81,172,False
6533927,2025-11-26,Kansas,kansas,81,Tennessee,tennessee,76,157,False
6501596,2025-11-26,Southeastern La.,southeastern-la,57,UNCW,unc-wilmington,70,127,True
6501759,2025-11-26,Columbia,columbia,106,Fairfield,fairfield,77,183,False
6501861,2025-11-26,Eastern Mich.,eastern-mich,64,Cincinnati,cincinnati,56,120,False
6502189,2025-11-26,Kennesaw St.,kennesaw-st,102,FGCU,fgcu,100,202,False
6502694,2025-11-26,Tennessee Tech,tennessee-tech,54,Kentucky,kentucky,104,158,True
6504789,2025-11-26,Houston Christian,houston-christian,72,The Citadel,citadel,65,137,False
6505032,2025-11-25,Waynesburg,waynesburg,56,Cleveland St.,cleveland-st,109,165,True
6506053,2025-11-25,Lehigh,lehigh,55,Marist,marist,78,133,True
6505263,2025-11-25,Washington Col.,washington-col,51,Loyola Maryland,loyola-maryland,101,152,True
6501336,2025-11-25,Murray St.,murray-st,96,George Washington,george-washington,95,191,False
6503266,2025-11-25,San Diego St.,san-diego-st,97,Oregon,oregon,80,177,False
6505603,2025-11-25,Wright St.,wright-st,79,Stetson,stetson,62,141,False
6504831,2025-11-25,Old Dominion,old-dominion,75,Villanova,villanova,89,164,True
6502010,2025-11-25,CSU Bakersfield,bakersfield,59,Florida St.,florida-st,89,148,True
6533959,2025-11-25,Pacific,pacific,68,Jacksonville,jacksonville,53,121,False
6503327,2025-11-25,Hawaii Pacific,hawaii-pacific,76,Hawaii,hawaii,88,164,True
6503715,2025-11-25,UNLV,unlv,67,Maryland,maryland,74,141,True
6533960,2025-11-25,Stony Brook,stony-brook,61,Bethune-Cookman,bethune-cookman,54,115,False
6534055,2025-11-25,Towson,towson,72,Liberty,liberty,69,141,False
6501506,2025-11-25,Notre Dame,notre-dame,68,Rutgers,rutgers,63,131,False
6504995,2025-11-25,Michigan St.,michigan-st,89,East Carolina,east-carolina,56,145,False
6505439,2025-11-25,Tenn. Southern,martin-methodist,60,North Ala.,north-ala,92,152,True
6504317,2025-11-25,Delaware,delaware,73,UNC Greensboro,unc-greensboro,60,133,False
6502560,2025-11-25,UNI,uni,72,Loyola Chicago,loyola-chicago,51,123,False
6505322,2025-11-25,Tulsa,tulsa,81,San Jose St.,san-jose-st,51,132,False
6501206,2025-11-25,East Texas A&M,tex-am-commerce,84,Army West Point,army,67,151,False
6504397,2025-11-25,Creighton,creighton,60,Iowa St.,iowa-st,78,138,True
6533965,2025-11-25,NC State,north-carolina-st,81,Boise St.,boise-st,70,151,False
6504137,2025-11-25,UAB,uab,75,UTEP,utep,59,134,False
6504378,2025-11-25,Baylor,baylor,81,St. John's (NY),st-johns-ny,96,177,True
6501530,2025-11-25,Rutgers-Camden,rutgers-camden,61,Saint Joseph's,saint-josephs,100,161,True
6501465,2025-11-25,California Baptist,california-baptist,76,San Diego,san-diego,61,137,False
6533958,2025-11-25,Ohio,ohio,58,LMU (CA),loyola-marymount,70,128,True
6533967,2025-11-25,Seton Hall,seton-hall,81,Southern California,southern-california,83,164,True
6534057,2025-11-25,UC San Diego,uc-san-diego,87,Bradley,bradley,77,164,False
6502588,2025-11-25,Tennessee,tennessee,76,Houston,houston,73,149,False
6503000,2025-11-25,St. Bonaventure,st-bonaventure,70,North Carolina,north-carolina,85,155,True
6504802,2025-11-25,Utah Valley,utah-valley,75,South Dakota St.,south-dakota-st,52,127,False
6504259,2025-11-25,Kennesaw St.,kennesaw-st,83,Oral Roberts,oral-roberts,91,174,True
6501371,2025-11-25,Adrian,adrian,67,Central Mich.,central-mich,112,179,True
6502045,2025-11-25,Mount St. Mary's,mt-st-marys,60,Ohio St.,ohio-st,113,173,True
6502452,2025-11-25,Abilene Christian,abilene-christian,58,William & Mary,william-mary,92,150,True
6505500,2025-11-25,Tennessee St.,tennessee-st,75,UNC Asheville,unc-asheville,73,148,False
6501102,2025-11-25,Coppin St.,coppin-st,68,Rider,rider,65,133,False
6503700,2025-11-25,Eastern Ill.,eastern-ill,60,Central Ark.,central-ark,81,141,True
6501256,2025-11-25,N.C. Central,nc-central,67,USC Upstate,usc-upstate,82,149,True
6534056,2025-11-25,Rhode Island,rhode-island,80,Vermont,vermont,65,145,False
6503542,2025-11-25,Samford,samford,78,Georgia St.,georgia-st,63,141,False
6501516,2025-11-25,Syracuse,syracuse,60,Kansas,kansas,71,131,True
6504407,2025-11-25,Houston Christian,houston-christian,69,Bellarmine,bellarmine,74,143,True
6502723,2025-11-25,San Fran. St.,san-fran-st,46,Sacramento St.,sacramento-st,94,140,True
6504661,2025-11-25,UCLA,ucla,72,California,california,80,152,True
6533966,2025-11-25,Texas,texas,119,Chaminade,chaminade,78,197,False
6503003,2025-11-25,Kansas St.,kansas-st,69,Indiana,indiana,86,155,True
6501181,2025-11-25,Maryland,maryland,61,Gonzaga,gonzaga,100,161,True
6533957,2025-11-25,George Mason,george-mason,74,Fla. Atlantic,fla-atlantic,65,139,False
6504722,2025-11-25,Piedmont,piedmont,81,Charleston So.,charleston-so,93,174,True
6502567,2025-11-25,Brescia,brescia,50,UT Martin,ut-martin,75,125,True
6502703,2025-11-25,Campbell,campbell,51,Wake Forest,wake-forest,99,150,True
6503018,2025-11-25,Boston U.,boston-u,87,Penn St.,penn-st,96,183,True
6503559,2025-11-25,Hampton,hampton,74,UMES,md-east-shore,68,142,False
6503988,2025-11-25,Quinnipiac,quinnipiac,91,UCF,ucf,102,193,True
6504076,2025-11-25,James Madison,james-madison,88,Omaha,neb-omaha,77,165,False
6504160,2025-11-25,Dominican (IL),dominican-il,70,Milwaukee,milwaukee,125,195,True
6503230,2025-11-25,Iowa,iowa,74,Ole Miss,ole-miss,69,143,False
6504191,2025-11-25,Ga. Southern,ga-southern,64,UTSA,utsa,77,141,True
6501838,2025-11-25,Salve Regina,salve-regina,47,New Haven,new-haven,78,125,True
6505919,2025-11-25,Mississippi Val.,mississippi-val,84,Texas A&M,texas-am,120,204,True
6501387,2025-11-25,Drexel,drexel,71,Morgan St.,morgan-st,66,137,False
6502190,2025-11-25,Rice,rice,63,FGCU,fgcu,78,141,True
6534058,2025-11-25,Temple,temple,79,Princeton,princeton,75,154,False
6505125,2025-11-25,South Carolina St.,south-carolina-st,66,Missouri,missouri,98,164,True
6505538,2025-11-25,NIU,northern-ill,59,Austin Peay,austin-peay,77,136,True
6505842,2025-11-25,Cal Poly,cal-poly,68,Southeast Mo. St.,southeast-mo-st,84,152,True
6505991,2025-11-25,Eastern Wash.,eastern-wash,71,North Texas,north-texas,79,150,True
6502730,2025-11-25,Portland St.,portland-st,68,Utah Tech,utah-tech,63,131,False
6533968,2025-11-25,Arizona St.,arizona-st,100,Washington St.,washington-st,94,194,False
6503488,2025-11-25,Auburn,auburn,72,Michigan,michigan,102,174,True
6504028,2025-11-25,New Mexico St.,new-mexico-st,57,UC Irvine,uc-irvine,45,102,False
6505732,2025-11-25,Winthrop,winthrop,73,Nebraska,nebraska,80,153,True
6502135,2025-11-25,Oakland,oakland,95,Montana,montana,87,182,False
6505064,2025-11-25,Chicago St.,chicago-st,77,Purdue Fort Wayne,ipfw,90,167,True
6530390,2025-11-25,McNeese,mcneese,72,Middle Tenn.,middle-tenn,62,134,False
6503286,2025-11-25,Virginia-Lynchburg,virginia-lynchburg,79,Norfolk St.,norfolk-st,136,215,True
6502811,2025-11-24,Denver,denver,73,Arizona,arizona,103,176,True
6501189,2025-11-24,Stony Brook,stony-brook,58,Pacific,pacific,86,144,True
6505643,2025-11-24,Saint Francis,st-francis-pa,57,Belmont,belmont,94,151,True
6503887,2025-11-24,UAB,uab,81,Southern Ill.,southern-ill,73,154,False
6502298,2025-11-24,Liberty,liberty,79,Vermont,vermont,73,152,False
6504793,2025-11-24,Rutgers,rutgers,60,Tennessee,tennessee,85,145,True
6505407,2025-11-24,East Texas A&M,tex-am-commerce,70,FDU,fdu,65,135,False
6503622,2025-11-24,Bucknell,bucknell,66,Bowling Green,bowling-green,71,137,True
6534059,2025-11-24,Rhode Island,rhode-island,55,Towson,towson,62,117,True
6504377,2025-11-24,Creighton,creighton,74,Baylor,baylor,81,155,True
6506420,2025-11-24,Toledo,toledo,75,Troy,troy,68,143,False
6502017,2025-11-24,Elon,elon,88,App State,appalachian-st,53,141,False
6504740,2025-11-24,Notre Dame (MD),notre-dame-md,52,UMBC,umbc,102,154,True
6503265,2025-11-24,San Diego St.,san-diego-st,54,Michigan,michigan,94,148,True
6504188,2025-11-24,Ga. Southern,ga-southern,61,Youngstown St.,youngstown-st,67,128,True
6502825,2025-11-24,Cal Poly,cal-poly,87,Northern Ariz.,northern-ariz,93,180,True
6501412,2025-11-24,Jacksonville,jacksonville,69,Bethune-Cookman,bethune-cookman,64,133,False
6501698,2025-11-24,Buffalo,buffalo,78,VMI,vmi,70,148,False
6501180,2025-11-24,Gonzaga,gonzaga,95,Alabama,alabama,85,180,False
6501709,2025-11-24,George Washington,george-washington,92,Middle Tenn.,middle-tenn,79,171,False
6502134,2025-11-24,Oakland,oakland,83,Lamar University,lamar,68,151,False
6504704,2025-11-24,William & Mary,william-mary,74,UTEP,utep,63,137,False
6502903,2025-11-24,Temple,temple,76,UC San Diego,uc-san-diego,91,167,True
6504396,2025-11-24,Iowa St.,iowa-st,83,St. John's (NY),st-johns-ny,82,165,False
6505109,2025-11-24,Rice,rice,84,Kennesaw St.,kennesaw-st,89,173,True
6533950,2025-11-24,Col. of Charleston,col-of-charleston,78,Evansville,evansville,59,137,False
6503139,2025-11-24,Southern California,southern-california,70,Boise St.,boise-st,67,137,False
6503651,2025-11-24,Seton Hall,seton-hall,85,NC State,north-carolina-st,74,159,False
6502582,2025-11-24,Syracuse,syracuse,74,Houston,houston,78,152,True
6502963,2025-11-24,Siena,siena,73,Holy Cross,holy-cross,69,142,False
6503914,2025-11-24,Grambling,grambling,74,UC Riverside,uc-riverside,83,157,True
6503795,2025-11-24,George Mason,george-mason,92,Ohio,ohio,69,161,False
6533947,2025-11-24,Green Bay,green-bay,80,Iona,iona,75,155,False
6533948,2025-11-24,Massachusetts,massachusetts,73,Oregon St.,oregon-st,65,138,False
6502862,2025-11-24,Arizona St.,arizona-st,87,Texas,texas,86,173,False
6501504,2025-11-24,Notre Dame,notre-dame,61,Kansas,kansas,71,132,True
6502520,2025-11-24,Texas Lutheran,texas-lutheran,41,Texas St.,texas-st,93,134,True
6501271,2025-11-24,LIU,long-island,75,Missouri St.,missouri-st,61,136,False
6501335,2025-11-24,Murray St.,murray-st,60,McNeese,mcneese,73,133,True
6505622,2025-11-24,Eastern Ky.,eastern-ky,71,Northern Ky.,northern-ky,82,153,True
6505055,2025-11-24,Bellarmine,bellarmine,70,The Citadel,citadel,58,128,False
6504158,2025-11-24,NJIT,njit,67,Cincinnati,cincinnati,94,161,True
6504075,2025-11-24,James Madison,james-madison,80,FIU,fiu,72,152,False
6502188,2025-11-24,Oral Roberts,oral-roberts,88,FGCU,fgcu,93,181,True
6503252,2025-11-24,Marywood,marywood,53,American,american,113,166,True
6501039,2025-11-24,Kansas City,umkc,67,Lindenwood,lindenwood-mo,80,147,True
6502341,2025-11-24,Princeton,princeton,64,Bradley,bradley,88,152,True
6501860,2025-11-24,Eastern Mich.,eastern-mich,46,Louisville,louisville,87,133,True
6503112,2025-11-24,New Orleans,new-orleans,78,Mississippi St.,mississippi-st,81,159,True
6503514,2025-11-24,Sacred Heart,sacred-heart,106,Central Conn. St.,central-conn-st,108,214,True
6506167,2025-11-24,Washington St.,washington-st,90,Chaminade,chaminade,85,175,False
6503308,2025-11-24,Radford,radford,72,SMU,smu,89,161,True
6503610,2025-11-24,Auburn,auburn,84,Oregon,oregon,73,157,False
6504940,2025-11-24,Jacksonville St.,jacksonville-st,63,Arkansas St.,arkansas-st,74,137,True
6506086,2025-11-24,UTRGV,utrgv,73,Illinois,illinois,87,160,True
6533949,2025-11-24,Yale,yale,97,Akron,akron,94,191,False
6506081,2025-11-24,Fla. Atlantic,fla-atlantic,76,LMU (CA),loyola-marymount,65,141,False
6502299,2025-11-24,Nobel,west-all-stars,49,UC Santa Barbara,uc-santa-barbara,84,133,True
6502449,2025-11-24,Abilene Christian,abilene-christian,61,UTSA,utsa,50,111,False
6503844,2025-11-24,Louisiana,la-lafayette,56,UC Davis,uc-davis,77,133,True
6504316,2025-11-23,Delaware,delaware,59,Southern Ill.,southern-ill,79,138,True
6506253,2025-11-23,Brown,brown,58,Maine,maine,53,111,False
6506269,2025-11-23,South Carolina St.,south-carolina-st,81,South Dakota,south-dakota,82,163,True
6533955,2025-11-23,Prairie View,prairie-view,85,North Florida,north-florida,82,167,False
6502044,2025-11-23,Mount St. Mary's,mt-st-marys,60,Western Mich.,western-mich,83,143,True
6505428,2025-11-23,Shaw,shaw,79,Charlotte,charlotte,83,162,True
6504193,2025-11-23,Old Dominion,old-dominion,71,Drexel,drexel,75,146,True
6504692,2025-11-23,Robert Morris,robert-morris,70,Monmouth,monmouth,71,141,True
6533946,2025-11-23,West Virginia,west-virginia,68,Xavier,xavier,78,146,True
6504612,2025-11-23,West Ga.,west-ga,66,Georgia Tech,georgia-tech,82,148,True
6506205,2025-11-23,Ark.-Pine Bluff,ark-pine-bluff,84,Miami (OH),miami-oh,111,195,True
6504342,2025-11-23,Alcorn,alcorn,53,Oklahoma,oklahoma,72,125,True
6505990,2025-11-23,Eastern Wash.,eastern-wash,65,Central Ark.,central-ark,92,157,True
6502501,2025-11-23,Butler,butler,80,Virginia,virginia,73,153,False
6504474,2025-11-23,Winthrop,winthrop,80,Jackson St.,jackson-st,62,142,False
6504628,2025-11-23,Youngstown St.,youngstown-st,62,UNC Greensboro,unc-greensboro,68,130,True
6505573,2025-11-23,Howard,howard,56,Duke,duke,93,149,True
6501708,2025-11-23,George Washington,george-washington,86,McNeese,mcneese,92,178,True
6501779,2025-11-23,IU Indy,iu-indy,85,Air Force,air-force,98,183,True
6504146,2025-11-23,Coastal Carolina,coastal-caro,42,Illinois St.,illinois-st,94,136,True
6504267,2025-11-23,Quinnipiac,quinnipiac,83,Pittsburgh,pittsburgh,75,158,False
6504641,2025-11-23,Queens (NC),queens-nc,79,Furman,furman,90,169,True
6506225,2025-11-23,Northwestern,northwestern,79,South Carolina,south-carolina,77,156,False
6533952,2025-11-23,Yale,yale,74,Col. of Charleston,col-of-charleston,63,137,False
6503170,2025-11-23,North Dakota,north-dakota,78,Western Ill.,western-ill,69,147,False
6501644,2025-11-23,Bryant,bryant,49,UConn,uconn,72,121,True
6505744,2025-11-23,Detroit Mercy,detroit,75,DePaul,depaul,95,170,True
6533943,2025-11-23,Tulane,tulane,93,Boston College,boston-college,90,183,False
6501334,2025-11-23,Murray St.,murray-st,87,Middle Tenn.,middle-tenn,90,177,True
6505830,2025-11-23,Mercyhurst,mercyhurst,60,Marshall,marshall,69,129,True
6533954,2025-11-23,Akron,akron,97,Evansville,evansville,59,156,False
6503285,2025-11-23,Norfolk St.,norfolk-st,67,Wyoming,wyoming,75,142,True
6501758,2025-11-23,Longwood,longwood,70,Columbia,columbia,95,165,True
6501285,2025-11-23,Cal St. Fullerton,cal-st-fullerton,93,Northern Colo.,northern-colo,97,190,True
6533945,2025-11-23,Clemson,clemson,97,Georgia,georgia,94,191,False
6504221,2025-11-23,Delaware St.,delaware-st,41,Miami (FL),miami-fl,97,138,True
6501365,2025-11-23,Alabama St.,alabama-st,68,SIUE,siu-edwardsville,83,151,True
6501569,2025-11-23,Binghamton,binghamton,66,Canisius,canisius,75,141,True
6503026,2025-11-23,ULM,la-monroe,55,ETSU,east-tenn-st,97,152,True
6503896,2025-11-23,Lamar University,lamar,68,Montana,montana,63,131,False
6505233,2025-11-23,St. Thomas (MN),st-thomas-mn,76,Portland,portland,66,142,False
6533956,2025-11-23,UT Martin,ut-martin,60,Southern Miss.,southern-miss,70,130,True
6533944,2025-11-23,Utah St.,utah-st,94,Davidson,davidson,60,154,False
6530171,2025-11-22,UTRGV,utrgv,67,Missouri St.,missouri-st,74,141,True
6533942,2025-11-22,Southern Ind.,southern-ind,73,UIC,ill-chicago,84,157,True
6502009,2025-11-22,Mississippi Val.,mississippi-val,70,CSU Bakersfield,bakersfield,86,156,True
6529260,2025-11-22,Howard Payne,howard-payne,75,A&M-Corpus Christi,am-corpus-chris,122,197,True
6502933,2025-11-22,Mercer,mercer,95,Eastern Ky.,eastern-ky,83,178,False
6504052,2025-11-22,Binghamton,binghamton,52,UMES,md-east-shore,63,115,True
6501284,2025-11-22,St. Thomas (MN),st-thomas-mn,80,Cal St. Fullerton,cal-st-fullerton,88,168,True
6504768,2025-11-22,North Ala.,north-ala,57,Chattanooga,chattanooga,71,128,True
6506000,2025-11-22,North Florida,north-florida,83,Southern Miss.,southern-miss,92,175,True
6503921,2025-11-22,Western Caro.,western-caro,62,Lipscomb,lipscomb,83,145,True
6504533,2025-11-22,Gardner-Webb,gardner-webb,67,Richmond,richmond,102,169,True
6530935,2025-11-22,UC Merced,merced,42,Saint Mary's (CA),st-marys-ca,96,138,True
6502554,2025-11-22,UNI,uni,70,UC Irvine,uc-irvine,69,139,False
6506141,2025-11-22,Eastern Ore.,eastern-ore,68,Idaho,idaho,97,165,True
6505221,2025-11-22,Nobel,west-all-stars,68,Southern Utah,southern-utah,103,171,True
6505145,2025-11-22,Northern Colo.,northern-colo,86,Portland,portland,80,166,False
6502296,2025-11-22,UC Santa Barbara,uc-santa-barbara,64,Nevada,nevada,77,141,True
6501101,2025-11-22,Coppin St.,coppin-st,58,VCU,vcu,101,159,True
6533941,2025-11-22,UIW,uiw,80,High Point,high-point,91,171,True
6506370,2025-11-22,Morehead St.,morehead-st,83,ULM,la-monroe,80,163,False
6504608,2025-11-22,UT Arlington,texas-arlington,74,Weber St.,weber-st,73,147,False
6503756,2025-11-22,VMI,vmi,80,Stetson,stetson,99,179,True
6503838,2025-11-22,San Francisco,san-francisco,77,Minnesota,minnesota,65,142,False
6505166,2025-11-22,Lancaster Bible,lancaster-bible,46,La Salle,la-salle,75,121,True
6502553,2025-11-22,UT Martin,ut-martin,69,Prairie View,prairie-view,68,137,False
6503015,2025-11-22,Penn St.,penn-st,65,Providence,providence,77,142,True
6503957,2025-11-22,Nicholls,nicholls-st,81,Oklahoma St.,oklahoma-st,95,176,True
6505297,2025-11-22,Niagara,niagara,70,Howard,howard,80,150,True
6531420,2025-11-22,Duquesne,duquesne,86,Northeastern,northeastern,93,179,True
6533953,2025-11-22,Iona,iona,91,Oregon St.,oregon-st,84,175,False
6505195,2025-11-22,Cleveland St.,cleveland-st,71,Kent St.,kent-st,91,162,True
6505392,2025-11-22,UMass Lowell,umass-lowell,66,Saint Peter's,st-peters,68,134,True
6533951,2025-11-22,Green Bay,green-bay,79,Massachusetts,massachusetts,75,154,False
6501745,2025-11-22,N.C. Central,nc-central,55,Dayton,dayton,74,129,True
6503820,2025-11-22,NJIT,njit,70,Navy,navy,86,156,True
6501370,2025-11-22,Central Mich.,central-mich,71,Marquette,marquette,85,156,True
6501270,2025-11-22,LIU,long-island,58,Illinois,illinois,98,156,True
6501153,2025-11-22,Harvard,harvard,74,Boston U.,boston-u,75,149,True
6504103,2025-11-22,Fairfield,fairfield,97,Le Moyne,le-moyne,83,180,False
6501837,2025-11-22,VTSU Lyndon,lyndon-st,51,New Haven,new-haven,122,173,True
6529363,2025-11-22,Wagner,wagner,75,Georgetown,georgetown,92,167,True
6530781,2025-11-22,Schreiner,schreiner,54,Sam Houston,sam-houston-st,105,159,True
6503169,2025-11-22,North Dakota,north-dakota,58,Coastal Carolina,coastal-caro,75,133,True
6501626,2025-11-22,Milwaukee,milwaukee,58,Wichita St.,wichita-st,75,133,True
6502851,2025-11-22,Ball St.,ball-st,52,Indiana St.,indiana-st,70,122,True
6504419,2025-11-21,NIU,northern-ill,76,Loyola Chicago,loyola-chicago,59,135,False
6501826,2025-11-21,Utah St.,utah-st,96,Tulane,tulane,75,171,False
6505121,2025-11-21,UC Davis,uc-davis,79,Colorado,colorado,95,174,True
6504544,2025-11-21,Lafayette,lafayette,70,Stonehill,stonehill,74,144,True
6501010,2025-11-21,Justice Col.,justice-col,51,Idaho St.,idaho-st,89,140,True
6505296,2025-11-21,Niagara,niagara,42,Duke,duke,100,142,True
6503326,2025-11-21,Arizona St.,arizona-st,83,Hawaii,hawaii,76,159,False
6504703,2025-11-21,Regent,regent,57,William & Mary,william-mary,104,161,True
6533146,2025-11-21,Green Bay,green-bay,67,Yale,yale,73,140,True
6501366,2025-11-21,IU Indy,iu-indy,80,Alabama St.,alabama-st,101,181,True
6504145,2025-11-21,Coastal Carolina,coastal-caro,84,Western Ill.,western-ill,64,148,False
6503366,2025-11-21,Butler,butler,79,South Carolina,south-carolina,72,151,False
6503457,2025-11-21,Massachusetts,massachusetts,65,Col. of Charleston,col-of-charleston,69,134,True
6502371,2025-11-21,Ga. Southern,ga-southern,72,Florida St.,florida-st,98,170,True
6505284,2025-11-21,UT Arlington,texas-arlington,67,Campbell,campbell,71,138,True
6503960,2025-11-21,Davidson,davidson,59,Boston College,boston-college,49,108,False
6501217,2025-11-21,BYU,byu,98,Wisconsin,wisconsin,70,168,False
6502016,2025-11-21,Charlotte,charlotte,63,App State,appalachian-st,65,128,True
6501858,2025-11-21,Oakland,oakland,91,Eastern Mich.,eastern-mich,97,188,True
6504098,2025-11-21,Jackson St.,jackson-st,61,Arkansas,arkansas,115,176,True
6501255,2025-11-21,USC Upstate,usc-upstate,64,West Ga.,west-ga,72,136,True
6503343,2025-11-21,Louisville,louisville,74,Cincinnati,cincinnati,64,138,False
6501568,2025-11-21,UMES,md-east-shore,57,Canisius,canisius,60,117,True
6502618,2025-11-21,West Virginia,west-virginia,67,Clemson,clemson,70,137,True
6503513,2025-11-21,Central Conn. St.,central-conn-st,67,Rutgers,rutgers,54,121,False
6504994,2025-11-21,Detroit Mercy,detroit,56,Michigan St.,michigan-st,84,140,True
6501205,2025-11-21,Army West Point,army,65,Marist,marist,76,141,True
6501386,2025-11-21,Morgan St.,morgan-st,56,Old Dominion,old-dominion,88,144,True
6503691,2025-11-21,Penn,penn,84,Drexel,drexel,68,152,False
6502693,2025-11-21,Loyola Maryland,loyola-maryland,46,Kentucky,kentucky,88,134,True
6501594,2025-11-21,UNCW,unc-wilmington,81,Radford,radford,73,154,False
