home_team,away_team,actual_total,minimum_line,sim_mean,hit_rate,cushion,hit_over
Richmond,East Carolina,159,148.5,160.3839364429063,76.21,11.883936442906304,True
Fla. Atlantic,Col. of Charleston,171,136.5,148.4657340356962,81.92,11.965734035696187,True
Butler,IU Indy,192,173.0,184.88319131196644,85.14,11.883191311966442,True
High Point,Averett,179,143.0,154.89431785991442,71.71,11.894317859914423,True
Fresno St.,Long Beach St.,144,146.5,158.4772736873286,84.13000000000001,11.97727368732859,False
Stony Brook,Maine,131,136.0,148.03074905685088,76.71,12.03074905685088,False
UMES,Cheyney,163,124.5,136.49575893513523,69.02000000000001,11.995758935135228,True
New Mexico,UT Arlington,130,143.5,155.64835355755204,72.8,12.148353557552042,False
Utah,Weber St.,181,153.5,165.48760448703973,69.82000000000001,11.987604487039732,True
Colorado,Eastern Wash.,199,140.5,152.46340647647307,79.57,11.963406476473068,True
Presbyterian,ETSU,132,128.0,139.9423144378995,72.75,11.942314437899512,True
Michigan St.,Arkansas,135,147.5,159.48585638039006,75.94,11.98585638039006,False
St. Thomas (MN),Army West Point,159,150.5,162.29114041298558,85.57000000000001,11.791140412985584,True
Middle Tenn.,Webster,165,124.5,136.34145990674267,70.26,11.84145990674267,True
Stanford,Montana,159,154.0,165.8522884138125,72.42,11.852288413812488,True
Gonzaga,Oklahoma,151,155.5,167.3536321744708,72.28999999999999,11.853632174470789,False
Nevada,Pacific,155,146.0,158.00149324487253,85.38,12.001493244872535,True
Seattle U,Cal Poly,144,152.0,163.97457367928376,80.58,11.974573679283765,False
UC San Diego,Houston Christian,138,146.5,158.52477701100023,82.04,12.024777011000225,False
LMU (CA),Ark.-Pine Bluff,166,125.0,136.90522913071464,63.92,11.905229130714645,True
Villanova,Queens (NC),168,156.5,168.34393020885977,93.7,11.843930208859774,True
UNLV,Chattanooga,170,159.5,171.29194800897625,83.78,11.791948008976249,True
Southern Utah,UTRGV,167,136.0,147.9927627417364,70.13000000000001,11.992762741736414,True
Air Force,Austin Peay,128,137.0,148.8429121578103,76.12,11.842912157810304,False
DePaul,Stonehill,136,143.0,154.83497242352152,72.27,11.83497242352152,False
Texas Tech,Sam Houston,175,139.0,151.04134988652788,78.49000000000001,12.041349886527883,True
Grand Canyon,Youngstown St.,171,144.5,156.52432982464674,79.11,12.024329824646742,True
Murray St.,Mississippi Val.,168,160.0,171.77704412420132,74.99,11.777044124201325,True
Notre Dame,Detroit Mercy,172,150.0,161.8500966529971,83.33,11.85009665299711,True
Virginia,N.C. Central,143,139.0,151.09107270908174,83.72,12.091072709081743,True
Maryland,Georgetown,130,149.0,161.13333524113543,80.53,12.133335241135427,False
Delaware,Wilmington (DE),133,137.0,149.22121609342807,81.54,12.221216093428069,False
Evansville,Calumet Col.,142,132.5,144.61769615209377,75.38,12.117696152093771,True
UTSA,SIUE,137,136.5,148.66700381076186,65.63,12.167003810761855,True
UIW,Jarvis Christian,164,124.0,136.0985541548286,78.48,12.098554154828605,True
Harvard,MIT,129,133.5,145.70479893059806,76.86,12.20479893059806,False
Colgate,Northeastern,133,147.0,159.2494535329724,76.44,12.24945353297241,False
Liberty,Col. of Charleston,165,150.0,161.82802810820087,81.25,11.828028108200868,True
Rhode Island,Tulsa,147,150.5,162.55879973998944,75.56,12.058799739989439,False
Mount St. Mary's,Bucknell,135,141.5,153.73261605508327,78.14999999999999,12.23261605508327,False
Northwestern,Boston U.,128,135.0,146.93406149126406,75.37,11.93406149126406,False
Buffalo,Green Bay,159,149.5,161.52904470453626,84.04,12.029044704536261,True
Ohio St.,Purdue Fort Wayne,162,155.0,166.82128209513462,68.96,11.82128209513462,True
Brown,Siena,108,135.0,147.23179084223852,81.51,12.231790842238524,False
New Haven,Columbia,124,139.5,151.56995808118558,65.06,12.069958081185575,False
Purdue,Oakland,164,161.5,173.6886965279318,75.14,12.188696527931796,True
Charlotte,Tennessee Tech,135,146.0,158.09475564921195,67.35,12.094755649211947,False
Furman,Troy,125,146.5,158.40756741667687,66.41,11.90756741667687,False
Penn,Rowan,191,142.0,154.07733097184516,83.82,12.077330971845157,True
Kentucky,Valparaiso,166,147.0,158.88879429746018,75.39,11.88879429746018,True
Wake Forest,Morehead St.,146,150.5,162.67625194192135,78.38000000000001,12.17625194192135,False
Clemson,Gardner-Webb,156,133.0,144.9345587565437,79.66,11.934558756543709,True
Ball St.,Mansfield,138,134.0,146.23672793062406,77.37,12.236727930624056,True
Iowa,Western Ill.,135,134.0,146.2362199209687,75.84,12.236219920968693,True
North Ala.,Lane,174,140.5,152.41670395085038,86.53,11.916703950850376,True
Iona,Hofstra,154,150.0,162.16136718187957,85.88,12.16136718187957,True
Coastal Carolina,Virginia-Lynchburg,165,151.0,163.13923283914363,67.11,12.13923283914363,True
Davidson,Washington St.,154,151.5,163.2593113602164,70.69,11.759311360216401,True
Pittsburgh,Longwood,138,148.0,160.0567786812397,96.76,12.056778681239706,False
Radford,West Va. Wesleyan,160,141.5,153.40999435324065,76.14999999999999,11.909994353240648,True
SFA,Arkansas St.,155,141.5,153.37203942776156,77.38000000000001,11.872039427761564,True
Kent St.,Cornell,212,165.0,176.83308345030724,72.04,11.833083450307242,True
Florida St.,Alabama St.,165,156.0,168.19125969080125,83.23,12.191259690801246,True
North Carolina,Kansas,161,145.5,157.48812443392234,84.28999999999999,11.988124433922337,True
Utah St.,VCU,157,152.5,164.5140488425108,75.5,12.014048842510789,True
West Ga.,Huntingdon,203,124.0,136.2208268187181,74.68,12.220826818718109,True
Louisiana,Southeastern La.,110,127.5,139.33310548535647,85.58,11.83310548535647,False
Sacramento St.,Jessup,162,141.5,153.39405911511136,74.58,11.89405911511136,True
Southern Ind.,VMI,152,149.5,161.57422769705852,69.98,12.074227697058518,True
Eastern Ill.,Nicholls,122,131.5,143.25491088168687,80.04,11.754910881686868,False
Navy,Yale,165,153.5,165.34058078677825,78.75999999999999,11.840580786778247,True
Duquesne,Sacred Heart,172,161.5,173.37729403121085,69.98,11.877294031210852,True
UConn,UMass Lowell,157,139.0,150.99785236843553,73.42999999999999,11.997852368435531,True
Fordham,Mt. St. Mary (NY),143,135.0,146.99604934532533,69.34,11.996049345325332,True
Georgia Tech,Bryant,119,134.0,146.21379996900038,83.0,12.213799969000377,False
Seton Hall,Wagner,129,136.0,148.23500788762746,76.71,12.23500788762746,False
Northern Ariz.,Justice Col.,142,124.0,135.9860211843654,75.29,11.986021184365399,True
Ole Miss,ULM,151,124.0,135.97238456990095,80.5,11.972384569900953,True
Missouri,Southeast Mo. St.,173,141.5,153.4486550662704,84.34,11.94865506627039,True
Northern Colo.,Colo. Christian,166,124.0,135.79683460728572,80.06,11.796834607285717,True
Southern Ill.,Kansas City,179,144.5,156.48416488739295,73.02,11.98416488739295,True
George Mason,Winthrop,186,146.5,158.56008583132382,77.07000000000001,12.060085831323818,True
Saint Mary's (CA),Chattanooga,153,145.0,156.78826149607707,88.58,11.78826149607707,True
UC Irvine,California Baptist,130,142.5,154.52817242380868,62.92,12.028172423808684,False
Arizona,Utah Tech,160,148.5,160.28053609407547,73.31,11.780536094075472,True
Miami (OH),Trinity Christian,178,124.5,136.6982538439038,67.30000000000001,12.198253843903814,True
Stetson,Fort Lauderdale,183,135.5,147.5719410398694,75.07000000000001,12.071941039869387,True
Idaho,Whitman,143,139.0,150.8232094905561,78.28,11.82320949055611,True
Wisconsin,NIU,169,139.0,150.98849383025066,80.2,11.988493830250661,True
Samford,South Carolina St.,154,145.0,156.83254685274287,73.35000000000001,11.832546852742865,True
San Diego,Idaho St.,139,148.0,159.93063939417306,79.93,11.930639394173056,False
NC State,UAB,164,137.5,149.45886264621458,72.2,11.958862646214584,True
UCLA,Pepperdine,137,143.5,155.30161523657424,70.96000000000001,11.801615236574236,False
UTEP,Western N.M.,177,129.5,141.47840789485048,67.82000000000001,11.978407894850477,True
Portland St.,Northwest Indian,196,134.0,145.9930254977829,71.2,11.993025497782895,True
Illinois,FGCU,183,141.0,152.8787515027525,77.37,11.878751502752493,True
Oregon St.,UIC,149,132.5,144.38643524436114,89.64999999999999,11.886435244361138,True
Oregon,Rice,130,148.0,160.0479786301899,76.33,12.047978630189903,False
Santa Clara,McNeese,146,144.5,156.61133407407334,65.61,12.11133407407334,True
Cincinnati,Georgia St.,138,138.0,150.0416562665397,74.68,12.04165626653969,False
South Alabama,Alcorn,146,142.0,154.01366939313098,80.35,12.013669393130982,True
Washington,Denver,154,155.5,167.6472895241173,86.75,12.147289524117298,False
Charleston So.,Toccoa Falls,177,136.5,148.62245498178993,74.99,12.122454981789929,True
Ohio,Illinois St.,140,153.5,165.31061850893926,76.5,11.810618508939257,False
Drake,Robert Morris,160,137.5,149.3281664519563,76.92,11.828166451956292,True
Saint Louis,Chicago St.,194,156.0,167.91162005218868,74.69,11.911620052188681,True
Southern Miss.,Tougaloo,150,135.5,147.52723181411884,79.93,12.027231814118835,True
California,Wright St.,144,149.0,160.92645078131818,77.33,11.92645078131818,False
Loyola Chicago,Mercyhurst,138,139.5,151.61370446261233,76.03999999999999,12.113704462612333,False
TCU,Saint Francis,167,148.0,160.08282560912883,78.23,12.082825609128832,True
Texas A&M,Texas Southern,174,157.5,169.50767636135444,71.24000000000001,12.007676361354441,True
North Texas,Northwestern St.,133,138.5,150.33728735638508,79.29,11.837287356385076,False
Auburn,Merrimack,152,149.5,161.38741101726313,70.75,11.887411017263133,True
South Dakota St.,Dakota St.,130,143.0,155.03661179557537,67.88,12.036611795575368,False
Iowa St.,Grambling,164,149.0,161.04199083496064,87.45,12.041990834960643,True
North Dakota,UC Riverside,144,146.0,157.9620432515777,70.37,11.962043251577711,False
Abilene Christian,Omaha,144,146.0,158.22878824823076,81.69999999999999,12.228788248230757,False
UNI,CSUN,143,137.5,149.45036455267677,74.55000000000001,11.950364552676774,True
Jacksonville,Trinity (FL),177,129.5,141.6120679655327,82.35,12.112067965532702,True
Florida,North Florida,168,158.5,170.53025616572307,80.25999999999999,12.030256165723074,True
SMU,A&M-Corpus Christi,127,140.0,151.82421116797485,74.05000000000001,11.824211167974852,False
Eastern Ky.,Midway,182,124.0,136.2066992058951,72.86,12.206699205895092,True
Bowling Green,Bethany (WV),185,133.5,145.57855572130683,69.63000000000001,12.078555721306827,True
Portland,Ark.-Pine Bluff,157,137.5,149.41969248247904,70.72,11.919692482479036,True
Loyola Maryland,Penn St.-Abington,156,149.0,160.9820330650526,72.21,11.982033065052605,True
Louisville,Jackson St.,176,156.0,167.89472921358987,86.15,11.89472921358987,True
Lehigh,Valley Forge,143,134.0,146.068656636078,76.72,12.068656636078003,True
Old Dominion,Randolph,146,138.0,149.8405788968559,77.35,11.840578896855902,True
Quinnipiac,Central Conn. St.,120,138.0,150.19486998370323,71.23,12.194869983703228,False
Hampton,Mid-Atlantic Christ.,146,133.0,144.75881607428374,74.0,11.758816074283743,True
Morgan St.,Central Penn,178,156.5,168.71843579429185,74.92999999999999,12.21843579429185,True
Xavier,Le Moyne,143,154.5,166.40987445178206,78.19,11.90987445178206,False
Cleveland St.,Capital,141,142.5,154.48852860020065,71.41,11.988528600200652,False
Howard,Dist. Columbia,174,148.5,160.391573046098,66.2,11.891573046097989,True
Indiana St.,Illinois Tech,177,155.0,166.9782371709524,72.27,11.978237170952411,True
Boston College,The Citadel,123,143.0,155.24663178282717,69.57,12.246631782827166,False
CSU Bakersfield,Whittier,144,124.0,135.99740422225548,79.47,11.997404222255483,True
West Virginia,Campbell,138,144.5,156.46805377622246,76.02,11.968053776222462,False
Western Mich.,Northwood,166,124.0,135.96677643730723,79.73,11.966776437307232,True
Canisius,Allegheny,127,132.0,144.10815791172715,76.88000000000001,12.108157911727147,False
Miami (FL),Bethune-Cookman,162,125.0,136.8245252733364,72.53,11.824525273336405,True
Lindenwood,UHSP,167,136.0,147.95432324462342,76.72,11.954323244623424,True
IU Indy,LIU,184,166.0,178.13123234941895,76.23,12.131232349418951,True
New Hampshire,Curry,144,133.5,145.50238479076356,64.74,12.002384790763557,True
Prairie View,Dallas,147,137.5,149.72162609146318,75.69,12.221626091463179,True
Rutgers,Rider,134,141.0,152.76159761594306,79.57,11.76159761594306,False
UTSA,Biblical Stud. (TX),127,136.0,148.08127689148412,67.35,12.081276891484123,False
Middle Tenn.,Milligan,151,124.0,135.87866231234105,70.30999999999999,11.87866231234105,True
Georgia,UMES,123,142.5,154.62410244002268,69.08999999999999,12.124102440022682,False
Mercer,LaGrange,163,139.5,151.41189333153918,72.88,11.911893331539176,True
Pacific,LIFE Pacific,139,147.0,158.93634827680074,79.75999999999999,11.936348276800743,False
Montana,Ottawa (AZ),112,139.5,151.2932602760768,71.57,11.793260276076808,False
Indiana,Alabama A&M,149,149.5,161.41168154959868,78.25999999999999,11.911681549598683,False
LMU (CA),Eastern Wash.,132,125.0,136.92391332925732,63.89,11.923913329257317,True
Montana St.,Northwest Indian,158,133.5,145.44831192739483,69.99,11.948311927394826,True
Cal Poly,Pacific Lutheran,180,156.5,168.3790307938687,79.36999999999999,11.879030793868708,True
Binghamton,RIT,122,133.5,145.4660682931885,78.06,11.9660682931885,False
Presbyterian,Bluefield Univ.,181,128.5,140.46016802825457,75.89,11.960168028254571,True
Mississippi St.,North Ala.,148,138.5,150.50810985865337,96.8,12.00810985865337,True
App State,CarolinaU,138,124.0,136.0161628528761,73.47,12.016162852876107,True
Butler,Southern Ind.,146,152.5,164.45862846128205,86.56,11.958628461282046,False
Temple,Delaware St.,148,152.5,164.50262779885855,83.11,12.002627798858555,False
La Salle,Coppin St.,146,140.0,151.76314238198862,82.22,11.763142381988615,True
Vermont,Plattsburgh St.,175,136.5,148.68487576787328,74.8,12.18487576787328,True
James Madison,Wash. & Lee,126,139.5,151.57434580625875,80.17,12.074345806258748,False
Richmond,Southern Va.,140,149.5,161.3380541434202,80.16,11.838054143420209,False
Lafayette,Dickinson,123,148.0,160.11855813871662,80.12,12.118558138716622,False
Elon,Belmont Abbey,150,154.0,165.91924157319576,82.35,11.919241573195762,False
Mississippi Val.,MUW,158,136.0,148.1756695292762,76.64,12.175669529276206,True
Norfolk St.,Regent,174,127.5,139.31532984827143,67.51,11.815329848271432,True
Queens (NC),Lynchburg,163,142.5,154.2933556671789,78.34,11.7933556671789,True
UC Davis,North Dakota St.,148,140.0,152.0053834506638,70.30999999999999,12.0053834506638,True
New Mexico,East Texas A&M,130,143.0,154.83946387078586,80.84,11.839463870785863,False
Utah Tech,Bethesda (CA),175,131.0,143.05307898023622,76.7,12.053078980236222,True
Fresno St.,USC Upstate,133,150.0,161.89075244255994,82.0,11.890752442559943,False
Creighton,South Dakota,168,158.5,170.58724380217828,73.49,12.087243802178278,True
Texas St.,TAMU-San Antonio,169,128.5,140.40067411996085,69.58,11.900674119960854,True
Marquette,Southern U.,182,151.0,162.82778736899354,78.66,11.82778736899354,True
LSU,Tarleton St.,156,155.5,167.47503316138474,88.2,11.975033161384744,True
New Mexico St.,Adams St.,155,132.5,144.41059813916945,82.93,11.910598139169451,True
Idaho St.,Park (AZ),152,129.5,141.7192438761361,77.01,12.21924387613609,True
Oklahoma St.,Oral Roberts,166,164.0,175.96850182892615,81.93,11.96850182892615,True
San Diego,Occidental,147,141.0,153.17866865375956,79.05,12.178668653759559,True
Oregon,Hawaii,119,146.5,158.36473801717375,78.28,11.86473801717375,False
Nevada,Louisiana Tech,127,135.5,147.37603307206527,80.41,11.876033072065269,False
Stanford,Portland St.,168,147.5,159.29553949252096,77.21000000000001,11.795539492520959,True
UNLV,UT Martin,167,145.0,156.95485112956817,79.33,11.95485112956817,True
San Diego St.,Long Beach St.,122,147.0,158.76687617031922,74.05000000000001,11.766876170319222,False
UC Santa Barbara,San Fran. St.,165,138.5,150.4987997868095,78.10000000000001,11.998799786809514,True
Sacramento St.,Dominican (CA),182,141.5,153.46275306332763,74.91,11.962753063327625,True
Arizona St.,Southern Utah,145,152.5,164.57918588521284,71.78,12.079185885212837,False
Kansas St.,UNC Greensboro,157,153.0,165.03761152595388,78.25999999999999,12.037611525953878,True
Duke,Texas,135,151.5,163.72860290382096,78.29,12.228602903820956,False
Iowa,Robert Morris,170,144.5,156.4162923639596,74.77000000000001,11.916292363959599,True
Rice,Biblical Stud. (TX),147,134.5,146.43350717620334,74.13,11.933507176203335,True
Utah Valley,West Coast Baptist,151,134.0,145.807308950447,78.75,11.807308950447009,True
Santa Clara,Cal Poly Humboldt,136,159.0,170.96640935123108,77.77,11.966409351231079,False
Missouri St.,Mo. Southern St.,158,143.5,155.47968931015552,72.0,11.979689310155521,True
Valparaiso,Eastern Ill.,129,131.0,142.928110047256,95.23,11.928110047256013,False
Monmouth,Caldwell,164,134.5,146.35371240841275,80.15,11.853712408412747,True
ETSU,Converse,152,124.0,136.1413637520397,74.37,12.141363752039695,True
Little Rock,Ark. Baptist,155,133.0,145.04971532028316,78.14999999999999,12.049715320283156,True
UMBC,Penn St.-York,127,153.5,165.68425704446315,73.9,12.184257044463152,False
Wichita St.,UNC Asheville,133,148.0,159.92064428360095,72.54,11.92064428360095,False
Sacred Heart,Merchant Marine,149,143.0,155.0267875068295,69.17999999999999,12.026787506829493,True
South Carolina,N.C. A&T,163,133.5,145.60660477108584,80.7,12.106604771085841,True
Manhattan,St. Joseph's (Brkln),184,145.0,156.90256586795212,71.34,11.90256586795212,True
Texas Tech,Lindenwood,158,150.0,162.1744858738112,80.23,12.174485873811193,True
Purdue,Evansville,133,150.5,162.6431519788261,80.22,12.143151978826097,False
Kentucky,Nicholls,128,147.5,159.30502375425252,72.05,11.805023754252517,False
Florida St.,Alcorn,184,154.5,166.27184540112862,79.49000000000001,11.771845401128616,True
Fordham,NJIT,133,143.0,155.21346358371432,69.66,12.213463583714315,False
West Virginia,Mount St. Mary's,124,138.0,149.77625807925793,78.34,11.776258079257929,False
East Carolina,Ga. Southern,181,147.0,159.1186956285257,72.00999999999999,12.1186956285257,True
SIUE,East-West U.,169,125.0,137.0183599198797,69.39999999999999,12.018359919879714,True
Nebraska,West Ga.,139,141.0,152.78274476230848,73.05,11.782744762308482,False
Texas A&M,Northwestern St.,166,156.0,167.91586587829616,72.45,11.91586587829616,True
Northwestern,Mercyhurst,117,141.5,153.49981221571716,77.19,11.999812215717157,False
Tennessee St.,Fisk,151,141.5,153.314006379236,77.63,11.814006379235991,True
Wisconsin,Campbell,160,156.5,168.33644393872646,71.75,11.836443938726461,True
DePaul,Chicago St.,154,152.0,164.13494271972866,71.63000000000001,12.134942719728656,True
NIU,ULM,184,124.0,136.00648610392884,79.56,12.006486103928836,True
UT Arlington,UNT Dallas,131,133.0,144.8830300699231,70.63000000000001,11.883030069923109,False
Kansas City,Evangel,154,132.5,144.42921148547154,73.91,11.92921148547154,True
Tulsa,Okla. Christian,157,138.0,150.02007349888115,77.37,12.020073498881146,True
Minnesota,Gardner-Webb,147,131.5,143.35172518487371,76.2,11.851725184873715,True
Saint Louis,Southeast Mo. St.,159,139.5,151.49724806501106,78.49000000000001,11.997248065011064,True
Tulane,Samford,157,153.0,165.0013216860489,75.41,12.001321686048897,True
Ole Miss,Southeastern La.,146,124.0,136.06024598780255,89.47,12.060245987802546,True
South Fla.,Florida A&M,169,138.0,149.831042615199,74.7,11.83104261519901,True
Davidson,DeSales,160,133.0,145.24199579722742,73.19,12.241995797227418,True
Baylor,UTRGV,177,141.0,153.06073959891836,78.49000000000001,12.06073959891836,True
Michigan,Oakland,199,161.0,172.75175633781637,71.06,11.751756337816374,True
UC Davis,Menlo,165,132.5,144.64574249951337,79.56,12.145742499513375,True
UIC,Detroit Mercy,162,138.5,150.72166879712455,85.46000000000001,12.22166879712455,True
Alabama A&M,Blue Mountain (MS),140,135.5,147.2752215632933,80.47,11.775221563293286,True
Army West Point,SUNY Maritime,122,137.0,148.8577961889588,79.86999999999999,11.857796188958787,False
Auburn,Bethune-Cookman,185,142.0,154.01088529199885,69.46,12.010885291998846,True
Kansas,Green Bay,145,144.5,156.52193926380616,81.42,12.02193926380616,True
Alabama,North Dakota,153,161.5,173.31487261860758,67.86,11.81487261860758,False
George Washington,Maine,114,146.5,158.4483217739078,81.78,11.948321773907793,False
SMU,Tarleton St.,172,154.0,166.18929656644673,78.82000000000001,12.189296566446728,True
Marquette,UAlbany,133,148.0,160.1358585384909,87.32,12.135858538490908,False
Vanderbilt,Lipscomb,166,156.0,168.14177163507972,78.14,12.14177163507972,True
Miami (FL),Jacksonville,155,129.5,141.68798883637086,92.82000000000001,12.187988836370863,True
Iowa St.,FDU,138,137.5,149.27590764488875,71.82,11.775907644888747,True
Loyola Chicago,Cleveland St.,179,153.5,165.45698355550167,71.25,11.956983555501665,True
Central Conn. St.,VTSU-Johnson,172,124.0,136.01426102615972,76.3,12.014261026159716,True
Winthrop,Queens (NC),155,159.5,171.69988045975802,85.2,12.19988045975802,False
Ohio,Arkansas St.,174,159.5,171.3831703010779,79.72,11.88317030107791,True
Arkansas,Southern U.,186,153.5,165.67645201739538,73.37,12.176452017395377,True
Howard,Missouri,155,153.5,165.48595696729222,70.27,11.985956967292225,True
Kennesaw St.,Paine,134,142.0,153.9348064750452,77.46,11.934806475045207,False
Miami (OH),Old Dominion,159,138.5,150.297684607694,68.36,11.79768460769401,True
Chattanooga,Union Commonwealth,131,136.5,148.43328029138632,89.56,11.933280291386325,False
William & Mary,Georgian Court,173,161.0,172.91529525051044,78.13,11.91529525051044,True
Longwood,Mary Baldwin,147,139.5,151.66866280770682,82.6,12.168662807706824,True
Radford,Western Ill.,155,141.5,153.72092579017374,82.03,12.220925790173737,True
Vermont,Western New Eng.,143,136.5,148.6135704442211,74.66000000000001,12.113570444221097,True
Wright St.,Franklin,123,133.5,145.5483806254203,75.35,12.048380625420293,False
Fla. Atlantic,Boston College,161,128.5,140.46504978143417,74.83,11.965049781434175,True
Cincinnati,Western Caro.,157,130.5,142.2922890773913,76.84,11.792289077391302,True
Presbyterian,Navy,131,139.5,151.5193295948916,73.06,12.019329594891587,False
Bucknell,Delaware,148,146.0,157.8895944718776,89.84,11.889594471877587,True
Providence,Holy Cross,168,159.5,171.3611258558674,77.46,11.861125855867414,True
Syracuse,Binghamton,132,149.0,160.90574348012512,84.84,11.905743480125125,False
Duquesne,Niagara,146,146.5,158.4285794520037,81.66,11.928579452003703,False
Col. of Charleston,Tusculum,137,155.0,167.07030017579544,81.37,12.070300175795438,False
Tennessee,Mercer,137,153.5,165.53248661105488,74.45,12.032486611054878,False
UMass Lowell,Rivier,162,139.0,151.03670403058436,76.99000000000001,12.03670403058436,True
Massachusetts,Marshall,150,152.0,163.82470911040068,80.58,11.824709110400676,False
Le Moyne,SUNY Cobleskill ,144,140.5,152.28177251934102,77.82,11.781772519341018,True
Georgia,Bellarmine,163,162.5,174.4072300009941,78.55,11.907230000994105,True
Georgia Tech,UMES,108,129.5,141.43430323234082,69.95,11.934303232340824,False
UAB,Mississippi Val.,161,150.5,162.6461962302071,77.92,12.146196230207096,True
Belmont,Air Force,142,142.5,154.37165010928368,74.3,11.871650109283678,False
Western Ky.,Tennessee Tech,152,135.0,146.97296148992166,68.51,11.972961489921659,True
Northeastern,Boston U.,151,134.0,146.09893749287855,76.68,12.098937492878548,True
Wake Forest,American,162,151.0,163.08484785664487,78.97,12.08484785664487,True
Houston,Lehigh,132,138.0,150.1542492455545,80.41,12.154249245554496,False
Houston Christian,Southern Ark.,144,145.5,157.30164947955703,80.54,11.801649479557028,False
Charlotte,Indiana St.,168,148.0,160.0009683708615,70.67999999999999,12.0009683708615,True
Prairie View,Biblical Stud. (TX),143,138.0,149.9694048930696,75.51,11.969404893069594,True
Lamar University,TAMU-San Antonio,146,129.5,141.35696790385248,79.73,11.856967903852478,True
East Texas A&M,Arlington Baptist,179,132.0,143.93326793017076,76.69,11.933267930170757,True
McNeese,Champion Chris.,192,131.0,142.9848182200082,67.23,11.984818220008208,True
Florida,Arizona,180,153.5,165.39786193093553,77.96,11.897861930935534,True
Notre Dame,LIU,156,145.5,157.4298990405603,76.23,11.929899040560286,True
Virginia Tech,Charleston So.,165,152.0,163.76006666486907,73.44000000000001,11.760066664869072,True
Central Mich.,App State,148,124.0,136.1822513499979,72.0,12.182251349997898,True
North Carolina,Central Ark.,148,138.5,150.38195980791534,84.92,11.881959807915337,True
Siena,Bryant,148,139.5,151.41556304314332,86.92,11.915563043143322,True
Clemson,New Hampshire,126,144.0,156.168426964135,64.98,12.168426964134994,False
Michigan St.,Colgate,149,145.0,156.95594111000156,79.59,11.955941110001561,True
Liberty,Ky. Christian,155,136.5,148.63885856291557,79.85,12.138858562915573,True
Pittsburgh,Youngstown St.,133,143.0,154.91137759695897,81.57,11.911377596958971,False
Virginia,Rider,140,150.0,161.80189703865312,81.02000000000001,11.801897038653124,False
George Mason,Wofford,116,145.5,157.63437346570063,74.57000000000001,12.134373465700634,False
FGCU,New College (FL),156,124.0,136.2160895333013,80.14,12.2160895333013,True
Western Mich.,Coastal Carolina,147,134.5,146.60270900496275,68.78,12.102709004962747,True
Toledo,South Alabama,150,147.5,159.70030412364997,82.55,12.200304123649971,True
NC State,N.C. Central,180,124.0,135.93366852256665,74.36,11.933668522566649,True
Akron,James Madison,156,163.5,175.58469353988767,84.89,12.084693539887667,False
UConn,New Haven,134,126.5,138.67541110690107,66.46,12.175411106901066,True
UNCW,Mount Olive,183,124.5,136.5004597001821,71.64,12.000459700182091,True
Murray St.,Omaha,162,165.5,177.54708915388574,78.64,12.047089153885736,False
SFA,Millsaps,179,124.5,136.30523385869506,76.24,11.805233858695061,True
Drake,Northern Ariz.,148,128.0,139.95984420813127,73.27,11.959844208131273,True
Ball St.,Louisiana,139,137.0,149.2357469321989,80.21000000000001,12.235746932198907,True
Rhode Island,Stetson,155,148.0,160.23112799255486,74.66000000000001,12.23112799255486,True
Morehead St.,Midway,173,135.0,146.8465592704464,75.85,11.846559270446392,True
Norfolk St.,Washington Adventist,174,142.0,154.0888861645796,69.49,12.088886164579606,True
The Citadel,Erskine,166,137.5,149.69167546253254,70.48,12.191675462532544,True
FIU,Fla. National,150,157.0,169.1365832666229,72.6,12.136583266622893,False
VCU,Wagner,177,143.0,154.82326261325804,75.08,11.823262613258038,True
Jacksonville St.,Oakwood,180,128.0,140.22466022466622,64.75,12.224660224666223,True
Northern Ky.,UC Clermont,195,124.5,136.26267429143172,70.04,11.762674291431722,True
Kent St.,Troy,200,154.5,166.29313618465127,66.82000000000001,11.793136184651274,True
Bowling Green,Texas St.,131,138.0,150.1018607261719,66.97,12.101860726171907,False
Drexel,Widener,152,128.5,140.4090705001838,75.06,11.909070500183788,True
Stonehill,Thomas (ME),148,130.0,142.1155678520941,76.24,12.115567852094102,True
Stony Brook,Farmingdale St.,125,135.0,147.20506678767987,73.72999999999999,12.205066787679868,False
St. John's (NY),Quinnipiac,182,159.0,171.14524313907913,72.15,12.145243139079128,True
High Point,Furman,168,154.5,166.604283908696,71.59,12.104283908696004,True
Eastern Mich.,Georgia St.,120,131.5,143.5788325784736,76.73,12.078832578473595,False
Ohio St.,IU Indy,220,171.5,183.69476956958937,73.27,12.194769569589369,True
Georgetown,Morgan St.,157,153.0,165.21115914397387,81.97,12.211159143973873,True
Maryland,Coppin St.,144,143.5,155.72966327663013,80.33,12.229663276630134,True
Buffalo,Southern Miss.,164,150.5,162.5731799809183,88.7,12.073179980918297,True
VMI,JWU Charlotte,180,148.0,160.24920290794745,67.53,12.24920290794745,True
Penn St.,Fairfield,144,153.0,164.75730312602363,78.32000000000001,11.75730312602363,False
Dayton,Canisius,136,142.0,154.05253655061952,79.28,12.052536550619521,False
Saint Joseph's,Lafayette,161,145.5,157.43380784759663,79.10000000000001,11.933807847596626,True
Seton Hall,Saint Peter's,127,137.0,148.96607811017188,84.77,11.966078110171878,False
UC San Diego,La Verne,178,136.5,148.45206015388072,75.85,11.952060153880723,True
